frame.len,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.length,radiotap.timestamp.ts,wlan.duration,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan_radio.duration,wlan.seq,wlan_radio.data_rate,wlan_radio.signal_dbm,wlan_radio.phy,wlan.sa,wlan.da,wlan.bssid,frame.interface_name
174,0.000018415,0.000018415,1744874397.457193515,26.500955355,68,1225049889,44,False,False,False,True,False,2,False,8,,1132,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
150,0.000015058,0.000015058,1744874397.457208573,26.500970413,68,1225049889,44,False,False,False,True,False,2,False,8,,1132,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.000616452,0.000616452,1744874397.457825025,26.501586865,13,,0,False,False,False,True,False,2,False,8,688,271,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000523406,0.000523406,1744874397.458348431,26.502110271,13,,0,False,False,False,True,False,2,False,8,688,272,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000503709,0.000503709,1744874397.458852140,26.502613980,13,,0,False,False,False,True,False,2,False,8,688,273,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.009467065,0.009467065,1744874397.468319205,26.512081045,13,,0,False,False,False,True,False,2,False,8,688,274,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022180157,0.022180157,1744874397.490499362,26.534261202,13,,0,False,False,False,True,False,2,False,8,688,275,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020970487,0.020970487,1744874397.511469849,26.555231689,13,,0,False,False,False,True,False,2,False,8,688,276,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022285004,0.022285004,1744874397.533754853,26.577516693,13,,0,False,False,False,True,False,2,False,8,688,277,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024833335,0.024833335,1744874397.558588188,26.602350028,13,,0,False,False,False,True,False,2,False,8,688,278,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024272709,0.024272709,1744874397.582860897,26.626622737,13,,0,False,False,False,True,False,2,False,8,688,279,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028142779,0.028142779,1744874397.611003676,26.654765516,13,,0,False,False,False,True,False,2,False,8,688,280,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.051851757,0.051851757,1744874397.662855433,26.706617273,13,,0,False,False,False,True,False,2,False,8,688,281,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000823120,0.000823120,1744874397.663678553,26.707440393,13,,0,False,False,False,True,False,2,False,8,688,282,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
150,0.011308605,0.011308605,1744874397.674987158,26.718748998,68,1225267679,44,False,False,False,True,False,2,True,8,,1133,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
99,0.001269562,0.001269562,1744874397.676256720,26.720018560,13,,0,False,False,False,True,False,2,False,8,784,283,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.008412208,0.008412208,1744874397.684668928,26.728430768,13,,0,False,False,False,True,False,2,False,8,688,284,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
150,0.021735299,0.021735299,1744874397.706404227,26.750166067,68,1225299107,44,False,False,False,True,False,2,False,8,,1135,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
263,0.000000170,0.000000170,1744874397.706404397,26.750166237,68,1225299107,44,False,False,False,True,False,2,False,8,,1134,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.001900230,0.001900230,1744874397.708304627,26.752066467,13,,0,False,False,False,True,False,2,False,8,688,285,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.002320361,0.002320361,1744874397.710624988,26.754386828,13,,0,False,False,False,True,False,2,False,8,688,286,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.036796794,0.036796794,1744874397.747421782,26.791183622,13,,0,False,False,False,True,False,2,False,8,688,287,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.010103023,0.010103023,1744874397.757524805,26.801286645,13,,0,False,False,False,True,False,2,False,8,688,288,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023813384,0.023813384,1744874397.781338189,26.825100029,13,,0,False,False,False,True,False,2,False,8,688,289,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
254,0.017933626,0.017933626,1744874397.799271815,26.843033655,13,,0,False,False,False,True,False,2,False,8,2024,290,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.002034833,0.002034833,1744874397.801306648,26.845068488,13,,0,False,False,False,True,False,2,False,8,688,291,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024555943,0.024555943,1744874397.825862591,26.869624431,13,,0,False,False,False,True,False,2,False,8,688,292,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022600368,0.022600368,1744874397.848462959,26.892224799,13,,0,False,False,False,True,False,2,False,8,688,293,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027264835,0.027264835,1744874397.875727794,26.919489634,13,,0,False,False,False,True,False,2,False,8,688,294,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028071866,0.028071866,1744874397.903799660,26.947561500,13,,0,False,False,False,True,False,2,False,8,688,295,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023711191,0.023711191,1744874397.927510851,26.971272691,13,,0,False,False,False,True,False,2,False,8,688,296,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.031075816,0.031075816,1744874397.958586667,27.002348507,13,,0,False,False,False,True,False,2,False,8,688,297,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027884643,0.027884643,1744874397.986471310,27.030233150,13,,0,False,False,False,True,False,2,False,8,688,298,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025126086,0.025126086,1744874398.011597396,27.055359236,13,,0,False,False,False,True,False,2,False,8,688,299,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.031847430,0.031847430,1744874398.043444826,27.087206666,13,,0,False,False,False,True,False,2,False,8,688,300,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028099838,0.028099838,1744874398.071544664,27.115306504,13,,0,False,False,False,True,False,2,False,8,688,301,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.019972397,0.019972397,1744874398.091517061,27.135278901,13,,0,False,False,False,True,False,2,False,8,688,302,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021939113,0.021939113,1744874398.113456174,27.157218014,13,,0,False,False,False,True,False,2,False,8,688,303,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.017501301,0.017501301,1744874398.130957475,27.174719315,13,,0,False,False,False,True,False,2,False,8,688,304,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023592928,0.023592928,1744874398.154550403,27.198312243,13,,0,False,False,False,True,False,2,False,8,688,305,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024120662,0.024120662,1744874398.178671065,27.222432905,13,,0,False,False,False,True,False,2,False,8,688,306,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032659149,0.032659149,1744874398.211330214,27.255092054,13,,0,False,False,False,True,False,2,False,8,688,307,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
286,0.013141748,0.013141748,1744874398.224471962,27.268233802,13,,0,False,False,False,True,False,2,False,8,2280,308,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.012179215,0.012179215,1744874398.236651177,27.280413017,13,,0,False,False,False,True,False,2,False,8,688,309,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020809665,0.020809665,1744874398.257460842,27.301222682,13,,0,False,False,False,True,False,2,False,8,688,310,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
254,0.028819204,0.028819204,1744874398.286280046,27.330041886,13,,0,False,False,False,True,False,2,False,8,2024,311,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.003259300,0.003259300,1744874398.289539346,27.333301186,13,,0,False,False,False,True,False,2,False,8,688,312,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
1530,0.010982391,0.010982391,1744874398.300521737,27.344283577,68,1225893131,44,False,False,False,True,False,2,False,8,,1136,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
263,0.000011351,0.000011351,1744874398.300533088,27.344294928,68,1225893131,44,False,False,False,True,False,2,False,8,,1138,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
1052,0.000014387,0.000014387,1744874398.300547475,27.344309315,68,1225893131,44,False,False,False,True,False,2,False,8,,1137,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.003925606,0.003925606,1744874398.304473081,27.348234921,13,,0,False,False,False,True,False,2,False,8,688,313,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000008616,0.000008616,1744874398.304481697,27.348243537,13,,0,False,False,False,True,False,2,False,8,688,314,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000008937,0.000008937,1744874398.304490634,27.348252474,13,,0,False,False,False,True,False,2,False,8,688,315,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.012096469,0.012096469,1744874398.316587103,27.360348943,13,,0,False,False,False,True,False,2,False,8,688,316,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021953970,0.021953970,1744874398.338541073,27.382302913,13,,0,False,False,False,True,False,2,False,8,688,317,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026017796,0.026017796,1744874398.364558869,27.408320709,13,,0,False,False,False,True,False,2,False,8,688,318,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
1052,0.024563377,0.024563377,1744874398.389122246,27.432884086,68,1225981784,44,False,False,False,True,False,2,False,8,,1139,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
263,0.000000040,0.000000040,1744874398.389122286,27.432884126,68,1225981784,44,False,False,False,True,False,2,False,8,,1139,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
162,0.000000010,0.000000010,1744874398.389122296,27.432884136,68,1225981784,44,False,False,False,True,False,2,False,8,,1140,229.4,-46,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
99,0.001321550,0.001321550,1744874398.390443846,27.434205686,13,,0,False,False,False,True,False,2,False,8,784,319,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000007073,0.000007073,1744874398.390450919,27.434212759,13,,0,False,False,False,True,False,2,False,8,688,320,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.001808527,0.001808527,1744874398.392259446,27.436021286,13,,0,False,False,False,True,False,2,False,8,688,321,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023475878,0.023475878,1744874398.415735324,27.459497164,13,,0,False,False,False,True,False,2,False,8,688,322,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023541270,0.023541270,1744874398.439276594,27.483038434,13,,0,False,False,False,True,False,2,False,8,688,323,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026282656,0.026282656,1744874398.465559250,27.509321090,13,,0,False,False,False,True,False,2,False,8,688,324,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028048201,0.028048201,1744874398.493607451,27.537369291,13,,0,False,False,False,True,False,2,False,8,688,325,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.030645976,0.030645976,1744874398.524253427,27.568015267,13,,0,False,False,False,True,False,2,False,8,688,326,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025755221,0.025755221,1744874398.550008648,27.593770488,13,,0,False,False,False,True,False,2,False,8,688,327,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.018296751,0.018296751,1744874398.568305399,27.612067239,13,,0,False,False,False,True,False,2,False,8,688,328,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022977087,0.022977087,1744874398.591282486,27.635044326,13,,0,False,False,False,True,False,2,False,8,688,329,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027137175,0.027137175,1744874398.618419661,27.662181501,13,,0,False,False,False,True,False,2,False,8,688,330,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027042658,0.027042658,1744874398.645462319,27.689224159,13,,0,False,False,False,True,False,2,False,8,688,331,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.019998225,0.019998225,1744874398.665460544,27.709222384,13,,0,False,False,False,True,False,2,False,8,688,332,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.029955585,0.029955585,1744874398.695416129,27.739177969,13,,0,False,False,False,True,False,2,False,8,688,333,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025317357,0.025317357,1744874398.720733486,27.764495326,13,,0,False,False,False,True,False,2,False,8,688,334,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.039138996,0.039138996,1744874398.759872482,27.803634322,13,,0,False,False,False,True,False,2,False,8,688,335,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021867527,0.021867527,1744874398.781740009,27.825501849,13,,0,False,False,False,True,False,2,False,8,688,336,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024451286,0.024451286,1744874398.806191295,27.849953135,13,,0,False,False,False,True,False,2,False,8,688,337,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.018879388,0.018879388,1744874398.825070683,27.868832523,13,,0,False,False,False,True,False,2,False,8,688,338,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021256686,0.021256686,1744874398.846327369,27.890089209,13,,0,False,False,False,True,False,2,False,8,688,339,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027091329,0.027091329,1744874398.873418698,27.917180538,13,,0,False,False,False,True,False,2,False,8,688,340,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024223145,0.024223145,1744874398.897641843,27.941403683,13,,0,False,False,False,True,False,2,False,8,688,341,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028149953,0.028149953,1744874398.925791796,27.969553636,13,,0,False,False,False,True,False,2,False,8,688,342,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032140331,0.032140331,1744874398.957932127,28.001693967,13,,0,False,False,False,True,False,2,False,8,688,343,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021073181,0.021073181,1744874398.979005308,28.022767148,13,,0,False,False,False,True,False,2,False,8,688,344,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027447861,0.027447861,1744874399.006453169,28.050215009,13,,0,False,False,False,True,False,2,False,8,688,345,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
254,0.038233139,0.038233139,1744874399.044686308,28.088448148,13,,0,False,False,False,True,False,2,False,8,2024,346,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,-0.000016551,-0.000016551,1744874399.044669757,28.088431597,13,,0,False,False,False,True,False,2,False,8,688,347,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022251501,0.022251501,1744874399.066921258,28.110683098,13,,0,False,False,False,True,False,2,False,8,688,348,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028135155,0.028135155,1744874399.095056413,28.138818253,13,,0,False,False,False,True,False,2,False,8,688,349,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032075409,0.032075409,1744874399.127131822,28.170893662,13,,0,False,False,False,True,False,2,False,8,688,350,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.007160330,0.007160330,1744874399.134292152,28.178053992,13,,0,False,False,False,True,False,2,False,8,688,351,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028632191,0.028632191,1744874399.162924343,28.206686183,13,,0,False,False,False,True,False,2,False,8,688,352,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.033006864,0.033006864,1744874399.195931207,28.239693047,13,,0,False,False,False,True,False,2,False,8,688,353,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022701378,0.022701378,1744874399.218632585,28.262394425,13,,0,False,False,False,True,False,2,False,8,688,354,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025389683,0.025389683,1744874399.244022268,28.287784108,13,,0,False,False,False,True,False,2,False,8,688,355,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025032480,0.025032480,1744874399.269054748,28.312816588,13,,0,False,False,False,True,False,2,False,8,688,356,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020565124,0.020565124,1744874399.289619872,28.333381712,13,,0,False,False,False,True,False,2,False,8,688,357,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021800641,0.021800641,1744874399.311420513,28.355182353,13,,0,False,False,False,True,False,2,False,8,688,358,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.035198913,0.035198913,1744874399.346619426,28.390381266,13,,0,False,False,False,True,False,2,False,8,688,359,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020661576,0.020661576,1744874399.367281002,28.411042842,13,,0,False,False,False,True,False,2,False,8,688,360,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020352072,0.020352072,1744874399.387633074,28.431394914,13,,0,False,False,False,True,False,2,False,8,688,361,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023670775,0.023670775,1744874399.411303849,28.455065689,13,,0,False,False,False,True,False,2,False,8,688,362,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026067039,0.026067039,1744874399.437370888,28.481132728,13,,0,False,False,False,True,False,2,False,8,688,363,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
270,0.005058179,0.005058179,1744874399.442429067,28.486190907,13,,0,False,False,False,True,False,2,False,8,2152,364,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.016210841,0.016210841,1744874399.458639908,28.502401748,13,,0,False,False,False,True,False,2,False,8,688,365,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.037650121,0.037650121,1744874399.496290029,28.540051869,13,,0,False,False,False,True,False,2,False,8,688,366,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020192081,0.020192081,1744874399.516482110,28.560243950,13,,0,False,False,False,True,False,2,False,8,688,367,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028155594,0.028155594,1744874399.544637704,28.588399544,13,,0,False,False,False,True,False,2,False,8,688,368,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025760531,0.025760531,1744874399.570398235,28.614160075,13,,0,False,False,False,True,False,2,False,8,688,369,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020054943,0.020054943,1744874399.590453178,28.634215018,13,,0,False,False,False,True,False,2,False,8,688,370,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020962322,0.020962322,1744874399.611415500,28.655177340,13,,0,False,False,False,True,False,2,False,8,688,371,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
254,0.008283145,0.008283145,1744874399.619698645,28.663460485,13,,0,False,False,False,True,False,2,False,8,2024,372,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.013706092,0.013706092,1744874399.633404737,28.677166577,13,,0,False,False,False,True,False,2,False,8,688,373,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022687402,0.022687402,1744874399.656092139,28.699853979,13,,0,False,False,False,True,False,2,False,8,688,374,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032347340,0.032347340,1744874399.688439479,28.732201319,13,,0,False,False,False,True,False,2,False,8,688,375,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.030706500,0.030706500,1744874399.719145979,28.762907819,13,,0,False,False,False,True,False,2,False,8,688,376,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020314061,0.020314061,1744874399.739460040,28.783221880,13,,0,False,False,False,True,False,2,False,8,688,377,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
263,0.021358939,0.021358939,1744874399.760818979,28.804580819,68,1227353502,44,False,False,False,True,False,2,True,8,,1141,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
263,-0.000000120,-0.000000120,1744874399.760818859,28.804580699,68,1227353502,44,False,False,False,True,False,2,False,8,,1142,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.000826747,0.000826747,1744874399.761645606,28.805407446,13,,0,False,False,False,True,False,2,False,8,688,378,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
